host_is_superhost,cancellation_policy,instant_bookable,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,bedrooms_na,bathrooms_na,beds_na,review_scores_rating_na,review_scores_accuracy_na,review_scores_cleanliness_na,review_scores_checkin_na,review_scores_communication_na,review_scores_location_na,review_scores_value_na,index
f,flexible,f,4.0,Ocean View,37.70924,-122.46198,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,38.0,89.0,10.0,9.0,10.0,10.0,9.0,9.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342
f,moderate,t,2.0,Noe Valley,37.75485,-122.42602,Townhouse,Private room,1.0,1.0,1.0,1.0,Real Bed,1.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343
f,flexible,f,1.0,Noe Valley,37.75322,-122.44033,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,239.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1344
t,moderate,f,2.0,Bayview,37.71594,-122.38913,House,Private room,4.0,1.0,1.0,2.0,Real Bed,1.0,169.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345
f,moderate,f,1.0,Potrero Hill,37.75986,-122.39083,House,Entire home/apt,6.0,2.0,3.0,4.0,Real Bed,2.0,14.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346
t,strict_14_with_grace_period,t,1.0,Ocean View,37.71932,-122.45635,Apartment,Entire home/apt,7.0,1.0,2.0,4.0,Real Bed,1.0,247.0,97.0,10.0,9.0,10.0,10.0,10.0,9.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347
t,moderate,f,3.0,Excelsior,37.72458,-122.43151,House,Private room,2.0,1.5,1.0,1.0,Real Bed,4.0,75.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348
t,moderate,t,2.0,Chinatown,37.79576,-122.40738,Apartment,Entire home/apt,4.0,1.5,2.0,2.0,Real Bed,30.0,126.0,94.0,9.0,9.0,9.0,9.0,10.0,9.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349
f,strict_14_with_grace_period,f,1.0,Presidio Heights,37.78972,-122.44918,House,Entire home/apt,9.0,3.5,5.0,6.0,Real Bed,3.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350
f,flexible,t,36.0,Downtown/Civic Center,37.78729,-122.41434,Apartment,Private room,1.0,2.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1351
t,strict_14_with_grace_period,f,3.0,Marina,37.80539,-122.43636,Townhouse,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,31.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1352
t,strict_14_with_grace_period,f,1.0,Mission,37.76011,-122.41853,Condominium,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,2.0,78.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353
t,moderate,f,1.0,Bernal Heights,37.74591,-122.41848,Guest suite,Entire home/apt,3.0,1.0,0.0,1.0,Real Bed,2.0,79.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354
t,moderate,f,7.0,Potrero Hill,37.76185,-122.40543,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,224.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355
f,strict_14_with_grace_period,t,14.0,Western Addition,37.78176,-122.43993,House,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,1.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,55.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1356
t,strict_14_with_grace_period,f,1.0,Outer Richmond,37.78136,-122.48881,Apartment,Entire home/apt,4.0,1.0,1.0,1.0,Real Bed,2.0,117.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357
f,moderate,t,3.0,Russian Hill,37.80069,-122.42399,House,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,85.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1358
f,super_strict_30,t,18.0,Pacific Heights,37.79201,-122.43411,House,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,91.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1359
t,flexible,t,1.0,Visitacion Valley,37.72071,-122.40903,Guest suite,Entire home/apt,3.0,1.0,1.0,2.0,Real Bed,1.0,112.0,99.0,10.0,10.0,10.0,10.0,9.0,9.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360
f,strict_14_with_grace_period,t,2.0,Haight Ashbury,37.77129,-122.44363,Condominium,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,3.0,2.0,100.0,10.0,10.0,9.0,10.0,10.0,10.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361
t,moderate,f,3.0,Bernal Heights,37.74235,-122.41361,Guest suite,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,1.0,159.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1362
f,strict_14_with_grace_period,f,1.0,Downtown/Civic Center,37.78885,-122.41139,Condominium,Entire home/apt,3.0,1.0,2.0,2.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363
t,moderate,f,852.0,Western Addition,37.78709,-122.44241,Condominium,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,157.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1364
f,moderate,t,1.0,Outer Sunset,37.76175,-122.49367,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,135.0,89.0,9.0,8.0,10.0,9.0,10.0,9.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365
f,strict_14_with_grace_period,f,3.0,Mission,37.76535,-122.41688,Apartment,Private room,2.0,2.0,1.0,1.0,Real Bed,3.0,139.0,96.0,10.0,9.0,10.0,10.0,9.0,9.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366
t,moderate,t,1.0,Bernal Heights,37.74669,-122.40586,Guest suite,Entire home/apt,6.0,1.0,1.0,3.0,Real Bed,2.0,278.0,92.0,10.0,10.0,10.0,10.0,9.0,9.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367
t,flexible,f,2.0,Inner Richmond,37.78214,-122.47246,Condominium,Entire home/apt,5.0,2.0,3.0,5.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,390.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1368
f,moderate,t,8.0,Crocker Amazon,37.71217,-122.44258,Guest suite,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,11.0,82.0,9.0,10.0,9.0,9.0,8.0,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369
f,flexible,t,1.0,Glen Park,37.73862,-122.42584,Apartment,Entire home/apt,2.0,1.5,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1370
f,flexible,t,439.0,Noe Valley,37.74652,-122.43,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1371
f,strict_14_with_grace_period,f,1.0,Haight Ashbury,37.77363,-122.44657,Condominium,Private room,3.0,1.0,1.0,2.0,Real Bed,2.0,148.0,94.0,9.0,8.0,10.0,10.0,10.0,9.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372
t,strict_14_with_grace_period,f,1.0,Outer Sunset,37.76419,-122.49092,Guest suite,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,2.0,202.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373
f,flexible,f,25.0,North Beach,37.79926,-122.40432,Bed and breakfast,Shared room,4.0,10.0,1.0,4.0,Real Bed,1.0,143.0,94.0,10.0,9.0,10.0,10.0,10.0,10.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1374
t,moderate,f,2.0,Mission,37.76814,-122.42537,Condominium,Entire home/apt,5.0,2.0,2.0,3.0,Real Bed,30.0,37.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375
f,flexible,f,5.0,Inner Richmond,37.78359,-122.46353,House,Private room,3.0,2.0,1.0,2.0,Real Bed,1.0,127.0,92.0,10.0,10.0,10.0,10.0,10.0,9.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1376
f,flexible,t,6.0,Outer Sunset,37.75083,-122.48662,House,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1377
t,strict_14_with_grace_period,f,7.0,Chinatown,37.79294,-122.40659,House,Shared room,1.0,2.5,1.0,1.0,Real Bed,30.0,14.0,95.0,9.0,8.0,10.0,10.0,10.0,9.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378
f,flexible,t,4.0,Haight Ashbury,37.77097,-122.44503,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,30.0,2.0,100.0,10.0,9.0,10.0,10.0,10.0,9.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1379
f,strict_14_with_grace_period,f,2.0,Western Addition,37.77797,-122.43796,Condominium,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1380
t,flexible,t,1.0,Ocean View,37.7174,-122.46943,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,60.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381
f,moderate,t,1.0,Outer Sunset,37.74833,-122.48231,House,Entire home/apt,6.0,1.5,2.0,3.0,Real Bed,30.0,97.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382
f,strict_14_with_grace_period,t,4.0,Bayview,37.72721,-122.38543,House,Private room,4.0,1.0,1.0,1.0,Real Bed,1.0,5.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383
t,moderate,t,1.0,Pacific Heights,37.79044,-122.43933,Apartment,Entire home/apt,3.0,1.0,0.0,1.0,Real Bed,2.0,18.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384
t,strict_14_with_grace_period,t,4.0,Pacific Heights,37.79274,-122.43442,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,1.0,26.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385
t,moderate,f,4.0,Mission,37.75114,-122.40786,Condominium,Entire home/apt,5.0,1.0,3.0,3.0,Real Bed,5.0,39.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386
f,flexible,f,1.0,Mission,37.76551,-122.42589,Condominium,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,3.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1387
f,moderate,t,1.0,Outer Sunset,37.76023,-122.48237,House,Private room,2.0,1.5,1.0,1.0,Real Bed,1.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,80.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1388
t,moderate,f,852.0,Western Addition,37.77382,-122.42949,Condominium,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,30.0,2.0,100.0,10.0,10.0,10.0,9.0,10.0,9.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389
f,strict_14_with_grace_period,t,1199.0,South of Market,37.77315,-122.39616,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1390
f,strict_14_with_grace_period,f,1.0,Haight Ashbury,37.77601,-122.44116,Condominium,Entire home/apt,4.0,2.0,3.0,3.0,Real Bed,3.0,28.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391
t,moderate,f,1.0,Parkside,37.7441,-122.47482,Guest suite,Private room,2.0,1.0,1.0,1.0,Real Bed,3.0,50.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392
f,strict_14_with_grace_period,f,41.0,Excelsior,37.73143,-122.42325,House,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,8.0,84.0,9.0,8.0,9.0,10.0,8.0,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393
f,flexible,t,1.0,North Beach,37.80001,-122.40599,Condominium,Entire home/apt,8.0,2.0,4.0,4.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,198.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1394
t,moderate,t,5.0,Downtown/Civic Center,37.78722,-122.40956,Serviced apartment,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,2.0,27.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395
t,flexible,f,3.0,Glen Park,37.74071,-122.42743,Guest suite,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,3.0,64.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396
f,flexible,t,1.0,North Beach,37.80255,-122.40771,Condominium,Private room,1.0,2.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1397
t,flexible,f,1.0,Inner Richmond,37.77714,-122.46676,Guest suite,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,49.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398
f,moderate,f,2.0,Bernal Heights,37.7367,-122.41797,Apartment,Entire home/apt,6.0,2.0,4.0,5.0,Real Bed,3.0,23.0,94.0,9.0,9.0,9.0,9.0,9.0,9.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1399
f,flexible,t,31.0,Castro/Upper Market,37.76018,-122.43225,Serviced apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,4.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400
f,flexible,f,25.0,North Beach,37.79875,-122.40476,Bed and breakfast,Shared room,4.0,10.0,1.0,4.0,Real Bed,1.0,191.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401
f,flexible,t,53.0,Downtown/Civic Center,37.78585,-122.4077,Boutique hotel,Private room,2.0,1.0,0.0,1.0,Real Bed,1.0,2.0,80.0,10.0,9.0,10.0,9.0,10.0,10.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402
t,flexible,t,1.0,Glen Park,37.73981,-122.43013,Guesthouse,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,3.0,48.0,96.0,10.0,9.0,10.0,10.0,9.0,10.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403
t,moderate,f,1.0,Inner Sunset,37.75254,-122.47,Guest suite,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,3.0,58.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404
f,flexible,t,12.0,Financial District,37.79034,-122.40647,Boutique hotel,Private room,4.0,1.0,1.0,2.0,Real Bed,1.0,122.0,89.0,9.0,8.0,10.0,10.0,10.0,9.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405
f,moderate,f,1.0,Mission,37.7511,-122.4215,Condominium,Entire home/apt,6.0,1.5,3.0,4.0,Real Bed,3.0,9.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1406
t,strict_14_with_grace_period,t,3.0,Inner Richmond,37.77481,-122.45646,House,Entire home/apt,7.0,1.5,4.0,4.0,Real Bed,31.0,47.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1407
f,strict_14_with_grace_period,f,41.0,Excelsior,37.73134,-122.42457,House,Private room,3.0,1.0,1.0,1.0,Real Bed,30.0,21.0,81.0,7.0,8.0,9.0,8.0,8.0,8.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1408
f,moderate,f,1.0,Western Addition,37.78138,-122.42963,Townhouse,Entire home/apt,4.0,2.0,2.0,4.0,Real Bed,3.0,10.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1409
t,super_strict_30,f,82.0,Downtown/Civic Center,37.78716,-122.41058,Apartment,Entire home/apt,4.0,1.0,0.0,2.0,Real Bed,1.0,11.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1410
f,moderate,f,2.0,Haight Ashbury,37.77022,-122.44939,Apartment,Entire home/apt,7.0,1.5,2.0,4.0,Real Bed,3.0,22.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1411
f,flexible,t,3.0,Mission,37.77105,-122.42395,Apartment,Private room,2.0,5.0,1.0,1.0,Real Bed,30.0,2.0,100.0,9.0,9.0,10.0,10.0,10.0,9.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412
f,strict_14_with_grace_period,f,1.0,Outer Mission,37.72907,-122.44318,House,Entire home/apt,1.0,1.0,0.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1413
f,flexible,t,8.0,Downtown/Civic Center,37.78721,-122.41501,Apartment,Private room,1.0,2.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1414
f,moderate,t,1.0,Bernal Heights,37.74625,-122.41431,Townhouse,Entire home/apt,2.0,1.5,1.0,1.0,Real Bed,3.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415
f,moderate,f,2.0,Mission,37.7487,-122.40936,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1416
t,moderate,f,2.0,Pacific Heights,37.78881,-122.44,Condominium,Entire home/apt,3.0,1.0,2.0,2.0,Real Bed,4.0,99.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417
t,flexible,f,2.0,Potrero Hill,37.76343,-122.3975,Guest suite,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,3.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418
f,strict_14_with_grace_period,f,1.0,Castro/Upper Market,37.76499,-122.44262,House,Entire home/apt,6.0,3.0,3.0,0.0,Real Bed,3.0,60.0,99.0,10.0,9.0,10.0,10.0,10.0,10.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419
t,strict,f,852.0,South of Market,37.7721,-122.41238,Apartment,Entire home/apt,2.0,1.0,0.0,0.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,123.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1420
t,moderate,t,1.0,Mission,37.76191,-122.42345,Condominium,Entire home/apt,4.0,1.0,2.0,3.0,Real Bed,3.0,20.0,99.0,10.0,9.0,10.0,10.0,10.0,10.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421
t,strict_14_with_grace_period,f,2.0,North Beach,37.80154,-122.40481,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,30.0,167.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422
f,strict_14_with_grace_period,f,33.0,Marina,37.79748,-122.44592,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,148.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1423
f,strict_14_with_grace_period,t,2.0,Excelsior,37.71819,-122.42846,Guest suite,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,31.0,59.0,91.0,9.0,9.0,10.0,10.0,9.0,9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424
f,strict_14_with_grace_period,f,87.0,Mission,37.76403,-122.41848,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,30.0,3.0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425
f,strict_14_with_grace_period,f,1.0,Russian Hill,37.7981,-122.41551,Apartment,Private room,1.0,1.5,1.0,1.0,Real Bed,30.0,9.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426
f,flexible,f,10.0,Nob Hill,37.79178,-122.42206,House,Private room,2.0,1.0,1.0,1.0,Real Bed,180.0,2.0,80.0,9.0,10.0,9.0,9.0,10.0,6.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427
f,strict_14_with_grace_period,f,33.0,South of Market,37.78797,-122.38913,Apartment,Entire home/apt,2.0,1.5,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,189.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1428
t,strict_14_with_grace_period,t,9.0,Potrero Hill,37.76132,-122.40421,House,Entire home/apt,8.0,3.0,3.0,3.0,Real Bed,4.0,25.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429
f,strict_14_with_grace_period,t,1.0,Inner Sunset,37.75909,-122.47282,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,3.0,93.0,9.0,9.0,10.0,10.0,10.0,10.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430
f,strict_14_with_grace_period,f,8.0,Noe Valley,37.75363,-122.43706,Apartment,Private room,2.0,1.5,1.0,1.0,Real Bed,30.0,88.0,93.0,10.0,10.0,10.0,10.0,10.0,9.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1431
f,flexible,f,33.0,Nob Hill,37.79302,-122.41565,House,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,264.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1432
f,flexible,t,1.0,Inner Sunset,37.76099,-122.46142,Guest suite,Private room,2.0,1.0,1.0,1.0,Real Bed,3.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1433
